shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
31862590_shp,4.732317566826576,-74.09792066667063,179
31862590_shp,4.737673189282119,-74.0969722338409,180
31862590_shp,4.737673189282119,-74.0969722338409,181
31862590_shp,4.738450898428165,-74.09685342662752,182
31862590_shp,4.738450898428165,-74.09685342662752,183
31862590_shp,4.74571006156913,-74.09963164412194,184
31862590_shp,4.74571006156913,-74.09963164412194,185
31862590_shp,4.752032847898806,-74.10079137538615,186
31862590_shp,4.752032847898806,-74.10079137538615,187
31862590_shp,4.753884620510178,-74.09966585280954,188
31862590_shp,4.753884620510178,-74.09966585280954,189
31862590_shp,4.758845468862571,-74.09820845227114,190
31862590_shp,4.758845468862571,-74.09820845227114,191
31862590_shp,4.759692484535563,-74.09598119278827,192
31862590_shp,4.759692484535563,-74.09598119278827,193
31862590_shp,4.761726082696094,-74.09527819773628,194
31862590_shp,4.761726082696094,-74.09527819773628,195
31862590_shp,4.766054226133408,-74.09251401678958,196
31862590_shp,4.766054226133408,-74.09251401678958,197
36471080_shp,4.771241503160871,-74.02275650815791,1
36471080_shp,4.77151065083933,-74.02345758830687,2
36471080_shp,4.77151065083933,-74.02345758830687,3
36471080_shp,4.77026430646714,-74.02707465875683,4
36471080_shp,4.77026430646714,-74.02707465875683,5
36471080_shp,4.757722077695143,-74.02824653450061,6
36471080_shp,4.757722077695143,-74.02824653450061,7
36471080_shp,4.755636575290737,-74.0272364600982,8
36471080_shp,4.755636575290737,-74.0272364600982,9
36471080_shp,4.7545770023856075,-74.0270763782553,10
36471080_shp,4.7545770023856075,-74.0270763782553,11
36471080_shp,4.750028590532125,-74.02662971923756,12
36471080_shp,4.750028590532125,-74.02662971923756,13
36471080_shp,4.745206501227979,-74.02923361813869,14
36471080_shp,4.745206501227979,-74.02923361813869,15
36471080_shp,4.742577799999999,-74.02918839999998,16
36471080_shp,4.742577799999999,-74.02918839999998,17
36471080_shp,4.737473619052638,-74.03460167090324,18
36471080_shp,4.737473619052638,-74.03460167090324,19
36471080_shp,4.73234698026127,-74.03471199572925,20
36471080_shp,4.73234698026127,-74.03471199572925,21
36471080_shp,4.7302470795417255,-74.03480636610256,22
36471080_shp,4.7302470795417255,-74.03480636610256,23
36471080_shp,4.7288644,-74.0350942,24
36471080_shp,4.7288644,-74.0350942,25
36471080_shp,4.726863932222259,-74.0348678582128,26
36471080_shp,4.726863932222259,-74.0348678582128,27
36471080_shp,4.724274601539127,-74.03495808467713,28
36471080_shp,4.724274601539127,-74.03495808467713,29
36471080_shp,4.723015842114685,-74.03496894645525,30
36471080_shp,4.723015842114685,-74.03496894645525,31
36471080_shp,4.721740842850823,-74.03528876181669,32
36471080_shp,4.721740842850823,-74.03528876181669,33
36471080_shp,4.718593299999999,-74.0354614,34
36471080_shp,4.718593299999999,-74.0354614,35
36471080_shp,4.716201518568616,-74.03512415032638,36
36471080_shp,4.716201518568616,-74.03512415032638,37
36471080_shp,4.712314416420924,-74.03528063966498,38
36471080_shp,4.712314416420924,-74.03528063966498,39
36471080_shp,4.710091284402268,-74.0352490350814,40
36471080_shp,4.710091284402268,-74.0352490350814,41
36471080_shp,4.709601028928568,-74.0353210822666,42
36471080_shp,4.709601028928568,-74.0353210822666,43
36471080_shp,4.706983188807774,-74.03591280243258,44
36471080_shp,4.706983188807774,-74.03591280243258,45
36471080_shp,4.707098661816681,-74.03748354285082,46
36471080_shp,4.707098661816681,-74.03748354285082,47
36471080_shp,4.7066986079458255,-74.0393968941335,48
36471080_shp,4.7066986079458255,-74.0393968941335,49
36471080_shp,4.706691972168999,-74.04152901917737,50
36471080_shp,4.706691972168999,-74.04152901917737,51
36471080_shp,4.701741750426855,-74.04555357280518,52
36471080_shp,4.701741750426855,-74.04555357280518,53
36471080_shp,4.696993658667405,-74.04561522353073,54
36471080_shp,4.696993658667405,-74.04561522353073,55
36471080_shp,4.695715080259285,-74.0459196691713,56
36471080_shp,4.695715080259285,-74.0459196691713,57
36471080_shp,4.6944263918420654,-74.04677270316087,58
36471080_shp,4.6944263918420654,-74.04677270316087,59
36471080_shp,4.692404430546666,-74.04771901322887,60
36471080_shp,4.692404430546666,-74.04771901322887,61
36471080_shp,4.690687091842065,-74.04885750316085,62
36471080_shp,4.690687091842065,-74.04885750316085,63
36471080_shp,4.688361604164629,-74.05000864932686,64
36471080_shp,4.688361604164629,-74.05000864932686,65
36471080_shp,4.68880956181668,-74.05236335714916,66
36471080_shp,4.68880956181668,-74.05236335714916,67
36471080_shp,4.68889081501886,-74.05412051196616,68
36471080_shp,4.68889081501886,-74.05412051196616,69
36471080_shp,4.689819450839329,-74.05577008830684,70
36471080_shp,4.689819450839329,-74.05577008830684,71
36471080_shp,4.690242161816681,-74.05774235714918,72
36471080_shp,4.690242161816681,-74.05774235714918,73
36471080_shp,4.690347461816681,-74.05933715714916,74
36471080_shp,4.690347461816681,-74.05933715714916,75
36471080_shp,4.690319078857343,-74.0600185852203,76
36471080_shp,4.690319078857343,-74.0600185852203,77
36471080_shp,4.690767385653309,-74.06159875867286,78
36471080_shp,4.690767385653309,-74.06159875867286,79
36471080_shp,4.691883636131341,-74.06422289032639,80
36471080_shp,4.691883636131341,-74.06422289032639,81
36471080_shp,4.6920302976875705,-74.06610325436458,82
36471080_shp,4.6920302976875705,-74.06610325436458,83
36471080_shp,4.692494898831279,-74.06682899141909,84
36471080_shp,4.692494898831279,-74.06682899141909,85
36471080_shp,4.692353731134341,-74.06971483649505,86
36471080_shp,4.692353731134341,-74.06971483649505,87
36471080_shp,4.692111798831278,-74.0718921085809,88
36471080_shp,4.692111798831278,-74.0718921085809,89
36471080_shp,4.691581147299314,-74.07269072100868,90
36471080_shp,4.691581147299314,-74.07269072100868,91
36471080_shp,4.691061298831278,-74.07421480858092,92
36471080_shp,4.691061298831278,-74.07421480858092,93
36471080_shp,4.690021674030756,-74.07629942558255,94
36471080_shp,4.690021674030756,-74.07629942558255,95
36471080_shp,4.687624815884905,-74.07863002914061,96
36471080_shp,4.687624815884905,-74.07863002914061,97
36471080_shp,4.68383795510732,-74.08328292061896,98
36471080_shp,4.68383795510732,-74.08328292061896,99
36471080_shp,4.682811226133407,-74.08484888321038,100
36471080_shp,4.682811226133407,-74.08484888321038,101
36471080_shp,4.6822156718788595,-74.08537685160019,102
36471080_shp,4.6822156718788595,-74.08537685160019,103
36471080_shp,4.683343386089107,-74.08722815122576,104
36471080_shp,4.683343386089107,-74.08722815122576,105
36471080_shp,4.680797229209012,-74.09228934174645,106
36471080_shp,4.680797229209012,-74.09228934174645,107
36471080_shp,4.681106721957711,-74.09321299768058,108
36471080_shp,4.681106721957711,-74.09321299768058,109
36471080_shp,4.680382691487086,-74.09640694843458,110
36471080_shp,4.680382691487086,-74.09640694843458,111
36471080_shp,4.679350416789591,-74.0970232738666,112
36471080_shp,4.679350416789591,-74.0970232738666,113
36471080_shp,4.678394169648056,-74.09810793267496,114
36471080_shp,4.678394169648056,-74.09810793267496,115
36471080_shp,4.676904374417451,-74.09891902596922,116
36471080_shp,4.676904374417451,-74.09891902596922,117
36471080_shp,4.675919441490598,-74.09988865791738,118
36471080_shp,4.675919441490598,-74.09988865791738,119
36471080_shp,4.6740255073864,-74.10102544644566,120
36471080_shp,4.6740255073864,-74.10102544644566,121
36471080_shp,4.673315174417451,-74.10135092596924,122
36471080_shp,4.673315174417451,-74.10135092596924,123
36471080_shp,4.671691433047035,-74.10262533304702,124
36471080_shp,4.671691433047035,-74.10262533304702,125
36471080_shp,4.668811033047034,-74.10535543304704,126
36471080_shp,4.668811033047034,-74.10535543304704,127
36471080_shp,4.666990880548303,-74.1074441795137,128
36471080_shp,4.666990880548303,-74.1074441795137,129
36471080_shp,4.662814682143011,-74.11125151654238,130
36471080_shp,4.662814682143011,-74.11125151654238,131
36471080_shp,4.656117782476173,-74.11705334229924,132
36471080_shp,4.656117782476173,-74.11705334229924,133
36471080_shp,4.647605033047033,-74.12421663304701,134
36471080_shp,4.647605033047033,-74.12421663304701,135
36471080_shp,4.644815209479448,-74.12782286393815,136
36471080_shp,4.644815209479448,-74.12782286393815,137
36471080_shp,4.641839818333579,-74.13076582170305,138
36471080_shp,4.641839818333579,-74.13076582170305,139
36471080_shp,4.640395416789591,-74.1316332738666,140
36471080_shp,4.640395416789591,-74.1316332738666,141
36471080_shp,4.639128489318321,-74.13283875828584,142
36471080_shp,4.639128489318321,-74.13283875828584,143
36471080_shp,4.635657874194959,-74.13421443679897,144
36471080_shp,4.635657874194959,-74.13421443679897,145
36471080_shp,4.6336656048096625,-74.13479625678976,146
36471080_shp,4.6336656048096625,-74.13479625678976,147
36471080_shp,4.632025000150618,-74.13496180243021,148
36471080_shp,4.632025000150618,-74.13496180243021,149
36471080_shp,4.627606708672698,-74.13536078857834,150
36471080_shp,4.627606708672698,-74.13536078857834,151
36471080_shp,4.622530823961909,-74.14124655622031,152
36471080_shp,4.622530823961909,-74.14124655622031,153
36471080_shp,4.615826825805041,-74.14290876320099,154
36471080_shp,4.615826825805041,-74.14290876320099,155
36471080_shp,4.612177925805041,-74.14362006320101,156
36471080_shp,4.612177925805041,-74.14362006320101,157
36471080_shp,4.608600627149624,-74.14407326347933,158
36471080_shp,4.608600627149624,-74.14407326347933,159
36471080_shp,4.604722887012189,-74.1453798989681,160
36471080_shp,4.604722887012189,-74.1453798989681,161
36471080_shp,4.600080711693137,-74.14723855083933,162
36471080_shp,4.600080711693137,-74.14723855083933,163
36471080_shp,4.597791042850824,-74.14779476181668,164
36471080_shp,4.597791042850824,-74.14779476181668,165
36471080_shp,4.596123400000001,-74.1479221,166
36471080_shp,4.596123400000001,-74.1479221,167
36471080_shp,4.588914757149176,-74.14789996181666,168
36471080_shp,4.588914757149176,-74.14789996181666,169
36471080_shp,4.587336191419088,-74.14746779883129,170
36471080_shp,4.587336191419088,-74.14746779883129,171
36471080_shp,4.583758009479003,-74.14597687778604,172
36471080_shp,4.583758009479003,-74.14597687778604,173
36471080_shp,4.581023519891224,-74.14545113483292,174
36471080_shp,4.581023519891224,-74.14545113483292,175
36471080_shp,4.5785829974020755,-74.15323947567359,176
36471080_shp,4.5785829974020755,-74.15323947567359,177
36471080_shp,4.577499438183319,-74.15969465714916,178
36471080_shp,4.577499438183319,-74.15969465714916,179
36471080_shp,4.577535436798992,-74.16042742580503,180
36471080_shp,4.577535436798992,-74.16042742580503,181
36471080_shp,4.578063425969243,-74.16203822558255,182
36471080_shp,4.578063425969243,-74.16203822558255,183
36471080_shp,4.578876116789591,-74.16288212613338,184
36471080_shp,4.578876116789591,-74.16288212613338,185
36471080_shp,4.5794983385342425,-74.16328402522649,186
36471080_shp,4.5794983385342425,-74.16328402522649,187
36471080_shp,4.581163362420371,-74.16807836709226,188
36471080_shp,4.581163362420371,-74.16807836709226,189
36471080_shp,4.581186969173156,-74.16844413118214,190
36471080_shp,4.581186969173156,-74.16844413118214,191
36471080_shp,4.581876263201008,-74.16990637419494,192
36471080_shp,4.581876263201008,-74.16990637419494,193
36471080_shp,4.581792863201009,-74.17125702580505,194
36471080_shp,4.581792863201009,-74.17125702580505,195
36471080_shp,4.578942157149177,-74.17332836181669,196
36471080_shp,4.578942157149177,-74.17332836181669,197
39046676_shp,4.7423659832104095,-74.1324458261334,1
39046676_shp,4.74098602580504,-74.133088663201,2
39046676_shp,4.74098602580504,-74.133088663201,3
39046676_shp,4.737764292162177,-74.12890385979074,4
39046676_shp,4.737764292162177,-74.12890385979074,5
39046676_shp,4.736454425805041,-74.12947866320101,6
39046676_shp,4.736454425805041,-74.12947866320101,7
39046676_shp,4.734872274194959,-74.12953196320102,8
39046676_shp,4.734872274194959,-74.12953196320102,9
39046676_shp,4.729463813547637,-74.12743696236478,10
39046676_shp,4.729463813547637,-74.12743696236478,11
39046676_shp,4.72549901678959,-74.12781752613338,12
39046676_shp,4.72549901678959,-74.12781752613338,13
39046676_shp,4.721370792105755,-74.12445579203663,14
39046676_shp,4.721370792105755,-74.12445579203663,15
39046676_shp,4.72092332873386,-74.1244807421137,16
39046676_shp,4.72092332873386,-74.1244807421137,17
39046676_shp,4.71345366717276,-74.12312999172873,18
39046676_shp,4.71345366717276,-74.12312999172873,19
39046676_shp,4.712352348469654,-74.12307119443344,20
39046676_shp,4.712352348469654,-74.12307119443344,21
39046676_shp,4.709843683326294,-74.11965891809571,22
39046676_shp,4.709843683326294,-74.11965891809571,23
39046676_shp,4.706520314024741,-74.11569690980646,24
39046676_shp,4.706520314024741,-74.11569690980646,25
39046676_shp,4.699365773866593,-74.1153770832104,26
39046676_shp,4.699365773866593,-74.1153770832104,27
39046676_shp,4.6949816111417375,-74.10914904169618,28
39046676_shp,4.6949816111417375,-74.10914904169618,29
39046676_shp,4.691922719194635,-74.10510238265697,30
39046676_shp,4.691922719194635,-74.10510238265697,31
39046676_shp,4.685174129555903,-74.09655511226121,32
39046676_shp,4.685174129555903,-74.09655511226121,33
39046676_shp,4.680481549968078,-74.09705253165782,34
39046676_shp,4.680481549968078,-74.09705253165782,35
39046676_shp,4.674813525048345,-74.10101884581321,36
39046676_shp,4.674813525048345,-74.10101884581321,37
39046676_shp,4.6738639669529665,-74.10316416695296,38
39046676_shp,4.6738639669529665,-74.10316416695296,39
39046676_shp,4.672670291842065,-74.10402490316086,40
39046676_shp,4.672670291842065,-74.10402490316086,41
39046676_shp,4.6714176403079835,-74.10441902040512,42
39046676_shp,4.6714176403079835,-74.10441902040512,43
39046676_shp,4.669862193604517,-74.10609472909611,44
39046676_shp,4.669862193604517,-74.10609472909611,45
39046676_shp,4.662767318923316,-74.10584932116872,46
39046676_shp,4.662767318923316,-74.10584932116872,47
39046676_shp,4.661622925582549,-74.10491322596923,48
39046676_shp,4.661622925582549,-74.10491322596923,49
39046676_shp,4.65907255047825,-74.1035937728597,50
39046676_shp,4.65907255047825,-74.1035937728597,51
39046676_shp,4.657550625582549,-74.10245412596925,52
39046676_shp,4.657550625582549,-74.10245412596925,53
39046676_shp,4.656204317100641,-74.10172686658053,54
39046676_shp,4.656204317100641,-74.10172686658053,55
39046676_shp,4.651309725582549,-74.09842552596925,56
39046676_shp,4.651309725582549,-74.09842552596925,57
39046676_shp,4.648806125582548,-74.09681002596925,58
39046676_shp,4.648806125582548,-74.09681002596925,59
39046676_shp,4.647155625582549,-74.09577212596925,60
39046676_shp,4.647155625582549,-74.09577212596925,61
39046676_shp,4.644357560409607,-74.09417012519658,62
39046676_shp,4.644357560409607,-74.09417012519658,63
39046676_shp,4.642481625582549,-74.09279462596925,64
39046676_shp,4.642481625582549,-74.09279462596925,65
39046676_shp,4.641105616194002,-74.09209751665978,66
39046676_shp,4.641105616194002,-74.09209751665978,67
39046676_shp,4.639151125582549,-74.09058272596923,68
39046676_shp,4.639151125582549,-74.09058272596923,69
39046676_shp,4.637116229260147,-74.08920984868445,70
39046676_shp,4.637116229260147,-74.08920984868445,71
39046676_shp,4.630984369362352,-74.08875759033582,72
39046676_shp,4.630984369362352,-74.08875759033582,73
39046676_shp,4.630212636399961,-74.08639733599105,74
39046676_shp,4.630212636399961,-74.08639733599105,75
39046676_shp,4.628806203757795,-74.08539419643303,76
39046676_shp,4.628806203757795,-74.08539419643303,77
39046676_shp,4.627881974417451,-74.08498007403074,78
39046676_shp,4.627881974417451,-74.08498007403074,79
39046676_shp,4.627057227959749,-74.08423412814098,80
39046676_shp,4.627057227959749,-74.08423412814098,81
39046676_shp,4.625210674417451,-74.08319027403074,82
39046676_shp,4.625210674417451,-74.08319027403074,83
39046676_shp,4.623012033047034,-74.08139976695297,84
39046676_shp,4.623012033047034,-74.08139976695297,85
39046676_shp,4.6225416525547205,-74.08073999127605,86
39046676_shp,4.6225416525547205,-74.08073999127605,87
39046676_shp,4.621743508157935,-74.08047690316087,88
39046676_shp,4.621743508157935,-74.08047690316087,89
39046676_shp,4.620557574417451,-74.07977867403073,90
39046676_shp,4.620557574417451,-74.07977867403073,91
39046676_shp,4.614883977171909,-74.07564301636494,92
39046676_shp,4.614883977171909,-74.07564301636494,93
39046676_shp,4.612850874417451,-74.07454027403074,94
39046676_shp,4.612850874417451,-74.07454027403074,95
39046676_shp,4.612300207746805,-74.07403805565077,96
39046676_shp,4.612300207746805,-74.07403805565077,97
39046676_shp,4.607654331419174,-74.0704040481285,98
39046676_shp,4.607654331419174,-74.0704040481285,99
39046676_shp,4.606893628588798,-74.06898306503051,100
39046676_shp,4.606893628588798,-74.06898306503051,101
39046676_shp,4.600612476827302,-74.06800428338084,102
39046676_shp,4.600612476827302,-74.06800428338084,103
39046676_shp,4.600047411218401,-74.06818503975485,104
39046676_shp,4.600047411218401,-74.06818503975485,105
39046676_shp,4.598276982551431,-74.06911965660413,106
39046676_shp,4.598276982551431,-74.06911965660413,107
39046676_shp,4.596223068721221,-74.07027730897677,108
39046676_shp,4.596223068721221,-74.07027730897677,109
39046676_shp,4.595604066952966,-74.07120066695295,110
39046676_shp,4.595604066952966,-74.07120066695295,111
39046676_shp,4.594644091842064,-74.07191560316085,112
39046676_shp,4.594644091842064,-74.07191560316085,113
39046676_shp,4.590846008580912,-74.07371469883128,114
39046676_shp,4.590846008580912,-74.07371469883128,115
39046676_shp,4.5880976328516505,-74.07366931730313,116
39046676_shp,4.5880976328516505,-74.07366931730313,117
39046676_shp,4.587346271747695,-74.07389773194978,118
39046676_shp,4.587346271747695,-74.07389773194978,119
39046676_shp,4.582853583051148,-74.07461886840329,120
39046676_shp,4.582853583051148,-74.07461886840329,121
39046676_shp,4.577752138183319,-74.07294684285083,122
5254946_shp,4.496913525969243,-74.08534957441744,1
5254946_shp,4.499626616254941,-74.08432328084386,2
5254946_shp,4.499626616254941,-74.08432328084386,3
5254946_shp,4.504473385240057,-74.08446732381503,4
5254946_shp,4.504473385240057,-74.08446732381503,5
5254946_shp,4.50566488321041,-74.0852019738666,6
5254946_shp,4.50566488321041,-74.0852019738666,7
5254946_shp,4.5066472808457485,-74.08617275304138,8
5254946_shp,4.5066472808457485,-74.08617275304138,9
5254946_shp,4.508135975976539,-74.0860048020541,10
5254946_shp,4.508135975976539,-74.0860048020541,11
5254946_shp,4.509654599999999,-74.08561319999998,12
5254946_shp,4.509654599999999,-74.08561319999998,13
5254946_shp,4.513889942850824,-74.08596743818332,14
5254946_shp,4.513889942850824,-74.08596743818332,15
5254946_shp,4.515587911693137,-74.08632504916065,16
5254946_shp,4.515587911693137,-74.08632504916065,17
5254946_shp,4.5176376085809125,-74.08702700116872,18
5254946_shp,4.5176376085809125,-74.08702700116872,19
5254946_shp,4.51889963312821,-74.08785035307612,20
5254946_shp,4.51889963312821,-74.08785035307612,21
5254946_shp,4.522915943993229,-74.09127214126421,22
5254946_shp,4.522915943993229,-74.09127214126421,23
5254946_shp,4.524634708580913,-74.09071879883129,24
5254946_shp,4.524634708580913,-74.09071879883129,25
5254946_shp,4.526525342094548,-74.08959606015175,26
5254946_shp,4.526525342094548,-74.08959606015175,27
5254946_shp,4.527500522285347,-74.08921247507243,28
5254946_shp,4.527500522285347,-74.08921247507243,29
5254946_shp,4.528764942472856,-74.08897872821791,30
5254946_shp,4.528764942472856,-74.08897872821791,31
5254946_shp,4.529183421606068,-74.0890552247031,32
5254946_shp,4.529183421606068,-74.0890552247031,33
5254946_shp,4.5307559861033075,-74.08979042514672,34
5254946_shp,4.5307559861033075,-74.08979042514672,35
5254946_shp,4.535177543357795,-74.0875449565058,36
5254946_shp,4.535177543357795,-74.0875449565058,37
5254946_shp,4.537493265492282,-74.08651224740585,38
5254946_shp,4.537493265492282,-74.08651224740585,39
5254946_shp,4.539406734134417,-74.0862307809799,40
5254946_shp,4.539406734134417,-74.0862307809799,41
5254946_shp,4.539991400000001,-74.08630309999998,42
5254946_shp,4.539991400000001,-74.08630309999998,43
5254946_shp,4.5423735,-74.0863765,44
5254946_shp,4.5423735,-74.0863765,45
5254946_shp,4.5437515356952884,-74.08605922807855,46
5254946_shp,4.5437515356952884,-74.08605922807855,47
5254946_shp,4.5461780961889495,-74.08610165127138,48
5254946_shp,4.5461780961889495,-74.08610165127138,49
5254946_shp,4.554276246927423,-74.08822036165175,50
5254946_shp,4.554276246927423,-74.08822036165175,51
5254946_shp,4.5548618392610685,-74.08857162112334,52
5254946_shp,4.5548618392610685,-74.08857162112334,53
5254946_shp,4.555918957149176,-74.08821433818332,54
5254946_shp,4.555918957149176,-74.08821433818332,55
5254946_shp,4.557672415518778,-74.08840651770635,56
5254946_shp,4.557672415518778,-74.08840651770635,57
5254946_shp,4.558713308157935,-74.08769629683914,58
5254946_shp,4.558713308157935,-74.08769629683914,59
5254946_shp,4.560387008157934,-74.08689879683914,60
5254946_shp,4.560387008157934,-74.08689879683914,61
5254946_shp,4.561582845193986,-74.08654512458763,62
5254946_shp,4.561582845193986,-74.08654512458763,63
5254946_shp,4.566270909479772,-74.0892489852182,64
5254946_shp,4.566270909479772,-74.0892489852182,65
5254946_shp,4.567213548129913,-74.0890358778774,66
5254946_shp,4.567213548129913,-74.0890358778774,67
5254946_shp,4.567843959644285,-74.08906980962018,68
5254946_shp,4.567843959644285,-74.08906980962018,69
5254946_shp,4.569821625969243,-74.09234132558255,70
5254946_shp,4.569821625969243,-74.09234132558255,71
5254946_shp,4.570973533047034,-74.09375126695296,72
5254946_shp,4.570973533047034,-74.09375126695296,73
5254946_shp,4.571445609332494,-74.09411805688825,74
5254946_shp,4.571445609332494,-74.09411805688825,75
5254946_shp,4.5737238154779245,-74.09621299438874,76
5254946_shp,4.5737238154779245,-74.09621299438874,77
5254946_shp,4.574882502455882,-74.09768442179774,78
5254946_shp,4.574882502455882,-74.09768442179774,79
5254946_shp,4.578754225969244,-74.10355682558254,80
5254946_shp,4.578754225969244,-74.10355682558254,81
5254946_shp,4.580422733047034,-74.10557716695297,82
5254946_shp,4.580422733047034,-74.10557716695297,83
5254946_shp,4.5840647311363485,-74.10807331120611,84
5254946_shp,4.5840647311363485,-74.10807331120611,85
5254946_shp,4.588099474417452,-74.11153657403074,86
5254946_shp,4.588099474417452,-74.11153657403074,87
5254946_shp,4.592942380515612,-74.11463920723175,88
5254946_shp,4.592942380515612,-74.11463920723175,89
5254946_shp,4.595600962788995,-74.11640950463097,90
5254946_shp,4.595600962788995,-74.11640950463097,91
5254946_shp,4.59764899174584,-74.11859005677407,92
5254946_shp,4.59764899174584,-74.11859005677407,93
5254946_shp,4.5994241000229295,-74.1212047733678,94
5254946_shp,4.5994241000229295,-74.1212047733678,95
5254946_shp,4.600567514652996,-74.12369642263266,96
5254946_shp,4.600567514652996,-74.12369642263266,97
5254946_shp,4.601739973866593,-74.12555508321039,98
5254946_shp,4.601739973866593,-74.12555508321039,99
5254946_shp,4.604589916789591,-74.12823282613338,100
5254946_shp,4.604589916789591,-74.12823282613338,101
5254946_shp,4.607728638637455,-74.13113448263603,102
5254946_shp,4.607728638637455,-74.13113448263603,103
5254946_shp,4.614346117810487,-74.13222030089028,104
5254946_shp,4.614346117810487,-74.13222030089028,105
5254946_shp,4.618313033011789,-74.13562760645729,106
5254946_shp,4.618313033011789,-74.13562760645729,107
5254946_shp,4.620089979907449,-74.13633958642001,108
5254946_shp,4.620089979907449,-74.13633958642001,109
5254946_shp,4.624732957149176,-74.13544743818332,110
5254946_shp,4.624732957149176,-74.13544743818332,111
5254946_shp,4.625707766032112,-74.13553257819768,112
5254946_shp,4.625707766032112,-74.13553257819768,113
5254946_shp,4.634066740683532,-74.13473039077265,114
5254946_shp,4.634066740683532,-74.13473039077265,115
5254946_shp,4.637071874774065,-74.13386722529481,116
5254946_shp,4.637071874774065,-74.13386722529481,117
5254946_shp,4.638777529299498,-74.13304407313822,118
5254946_shp,4.638777529299498,-74.13304407313822,119
5254946_shp,4.640271238995155,-74.132091649881,120
5254946_shp,4.640271238995155,-74.132091649881,121
5254946_shp,4.643487766852843,-74.12923113502164,122
5254946_shp,4.643487766852843,-74.12923113502164,123
5254946_shp,4.6496050743645485,-74.13050032694878,124
5254946_shp,4.6496050743645485,-74.13050032694878,125
5254946_shp,4.660360104035585,-74.13336463380551,126
5254946_shp,4.660360104035585,-74.13336463380551,127
5254946_shp,4.663957031614542,-74.13641531002082,128
5254946_shp,4.663957031614542,-74.13641531002082,129
5254946_shp,4.6718775382708495,-74.1418051527683,130
5254946_shp,4.6718775382708495,-74.1418051527683,131
5254946_shp,4.677135364404594,-74.14477289878133,132
5254946_shp,4.677135364404594,-74.14477289878133,133
5254946_shp,4.677385554721979,-74.14487035587813,134
5254946_shp,4.677385554721979,-74.14487035587813,135
5254946_shp,4.682079216789591,-74.1495683261334,136
5254946_shp,4.682079216789591,-74.1495683261334,137
5254946_shp,4.683934511389072,-74.15023183292698,138
5254946_shp,4.683934511389072,-74.15023183292698,139
5254946_shp,4.687523591570974,-74.15386492064259,140
5254946_shp,4.687523591570974,-74.15386492064259,141
5254946_shp,4.6889792280917835,-74.15703921448394,142
5254946_shp,4.6889792280917835,-74.15703921448394,143
5254946_shp,4.689438290894224,-74.15867021346743,144
5254946_shp,4.689438290894224,-74.15867021346743,145
5254946_shp,4.690380230289561,-74.15990420170344,146
5254946_shp,4.690380230289561,-74.15990420170344,147
5254946_shp,4.692954158362692,-74.16422110989373,148
5254946_shp,4.692954158362692,-74.16422110989373,149
5254946_shp,4.694081091842065,-74.16384400316085,150
5451532_shp,4.499171096839129,-74.08728629184205,1
5451532_shp,4.499171096839129,-74.08728629184205,2
5451532_shp,4.499608133047034,-74.08787556695295,3
5451532_shp,4.499608133047034,-74.08787556695295,4
5451532_shp,4.500377774417451,-74.08850887403074,5
5451532_shp,4.500377774417451,-74.08850887403074,6
5451532_shp,4.502075347652923,-74.08890872693553,7
5451532_shp,4.502075347652923,-74.08890872693553,8
5451532_shp,4.506668092591219,-74.08618818808378,9
5451532_shp,4.506668092591219,-74.08618818808378,10
5451532_shp,4.507614814510888,-74.08623282035686,11
5451532_shp,4.507614814510888,-74.08623282035686,12
5451532_shp,4.508928888306863,-74.08572084916065,13
5451532_shp,4.508928888306863,-74.08572084916065,14
5451532_shp,4.509654599999999,-74.08561319999998,15
5451532_shp,4.509654599999999,-74.08561319999998,16
5451532_shp,4.514132625805041,-74.08600343679899,17
5451532_shp,4.514132625805041,-74.08600343679899,18
5451532_shp,4.5176376085809125,-74.08702700116872,19
5451532_shp,4.5176376085809125,-74.08702700116872,20
5451532_shp,4.518266883210409,-74.0874041738666,21
5451532_shp,4.518266883210409,-74.0874041738666,22
5451532_shp,4.518915493161405,-74.08810861381106,23
5451532_shp,4.518915493161405,-74.08810861381106,24
5451532_shp,4.52310376272258,-74.09092729127926,25
5451532_shp,4.52310376272258,-74.09092729127926,26
5451532_shp,4.524634708580913,-74.09071879883129,27
5451532_shp,4.524634708580913,-74.09071879883129,28
5451532_shp,4.526417106227678,-74.08970032008843,29
5451532_shp,4.526417106227678,-74.08970032008843,30
5451532_shp,4.527400903833828,-74.09063365303214,31
5451532_shp,4.527400903833828,-74.09063365303214,32
5451532_shp,4.535407624398034,-74.08817473102191,33
5451532_shp,4.535407624398034,-74.08817473102191,34
5451532_shp,4.536455725805041,-74.08823243679899,35
5451532_shp,4.536455725805041,-74.08823243679899,36
5451532_shp,4.537678789519543,-74.0886568379461,37
5451532_shp,4.537678789519543,-74.0886568379461,38
5451532_shp,4.542838888838995,-74.09169572111443,39
5451532_shp,4.542838888838995,-74.09169572111443,40
5451532_shp,4.543146425586315,-74.09184063531309,41
5451532_shp,4.543146425586315,-74.09184063531309,42
5451532_shp,4.544081672332583,-74.09323412570195,43
5451532_shp,4.544081672332583,-74.09323412570195,44
5451532_shp,4.555086846413765,-74.09433412796358,45
5451532_shp,4.555086846413765,-74.09433412796358,46
5451532_shp,4.555810325701623,-74.09479869884254,47
5451532_shp,4.555810325701623,-74.09479869884254,48
